floor,floors_count,price,rooms_count,total_meters,year_of_construction
3,9,6750000,3.0,60.5,1983
2,10,7100000,3.0,58.7,1988
1,10,7500000,3.0,77.8,2013
18,24,7850000,3.0,65.4,2028
17,17,18990000,3.0,87.0,2018
5,17,10528595,3.0,63.25,2026
8,9,7600000,3.0,58.9,1988
13,16,7700000,3.0,52.3,2018
4,10,8900000,3.0,63.3,2025
10,17,25000888,3.0,138.2,2007
5,12,8400000,3.0,73.3,2016
17,24,17440000,3.0,91.0,2025
3,5,12000000,3.0,110.4,2007
16,24,8500000,3.0,52.0,2024
16,25,22500000,3.0,74.5,2007
12,22,8900000,3.0,80.49,2025
11,24,11000000,3.0,57.22,2028
2,12,11499999,3.0,70.3,2021
5,5,9149000,3.0,76.4,1958
12,25,16800888,3.0,75.0,2018
4,17,10100000,3.0,96.88,2007
20,30,14103000,3.0,58.9,2026
3,14,32500888,3.0,70.0,2007
9,9,12000000,3.0,109.0,2007
2,8,33000000,3.0,72.4,2023
3,5,13000000,3.0,68.0,1969
1,14,7650000,3.0,49.4,2027
2,13,16999999,3.0,72.56,2007
9,10,17300000,3.0,83.3,2008
4,5,23800000,3.0,93.0,2011
12,23,34900000,3.0,103.0,2021
13,31,7435100,3.0,52.49,2027
2,5,800000,1.0,61.0,1968
16,21,19200000,3.0,70.8,2024
2,5,4500000,3.0,58.2,1975
5,14,9484000,3.0,93.8,2027
17,23,14700000,3.0,89.99,2007
18,23,13490000,3.0,50.9,2023
24,25,19999560,3.0,120.58,2023
15,17,8000000,3.0,80.0,2007
3,10,4500000,3.0,56.0,1988
3,4,8000000,3.0,61.5,2016
2,10,5943237,3.0,73.3,2007
23,25,17984750,3.0,98.33,2024
2,3,32000000,3.0,225.0,2007
21,25,27500000,3.0,114.2,2024
8,14,10230000,3.0,69.4,2007
1,10,6000000,3.0,58.4,1996
6,9,5800000,3.0,57.8,2007
15,15,19500000,3.0,87.5,2019
4,4,5200000,3.0,55.4,1936
9,13,13500000,3.0,90.0,2007
2,25,10660000,3.0,64.39,2028
2,21,6215760,3.0,47.6,2027
20,22,18500000,3.0,79.5,2019
7,12,5300000,3.0,60.9,1979
14,24,13960000,3.0,70.18,2026
5,5,6000000,3.0,58.8,1964
16,17,8700000,3.0,88.4,2025
12,17,11800000,3.0,81.0,2015
11,11,7500000,3.0,56.7,2025
5,17,11200000,3.0,65.5,2007
2,5,5500000,3.0,57.6,1961
26,26,13780000,3.0,99.39,2028
11,14,9900000,3.0,80.6,2025
9,9,5270000,3.0,62.9,1981
15,17,8896000,3.0,47.07,2027
2,4,4390000,3.0,74.8,2007
7,23,11120000,3.0,93.23,2028
9,14,17200000,3.0,73.1,2023
6,9,4900000,3.0,57.2,2007
4,11,16990000,3.0,84.2,2025
20,24,17450000,3.0,67.1,2025
6,7,13310000,3.0,81.44,2026
4,5,4600000,3.0,62.8,2007
4,10,8948000,3.0,66.3,2026
6,9,8500000,3.0,59.0,1983
3,5,5250000,3.0,60.0,1972
3,21,6589350,3.0,54.6,2027
1,5,4800000,3.0,57.2,1973
18,18,4170000,3.0,55.54,2025
2,5,4800000,3.0,55.0,2007
1,5,4190000,3.0,59.0,1980
1,5,4850000,3.0,58.0,1971
1,5,4298000,3.0,58.0,1971
3,16,33310000,3.0,341.3,2024
9,9,4300000,3.0,60.0,1974
1,10,5000000,3.0,61.7,2007
1,5,4300000,3.0,58.5,2007
8,9,13778290,3.0,82.2,2028
4,5,4300000,3.0,62.0,1967
3,15,9400000,3.0,88.6,2026
1,5,5150000,3.0,55.7,2007
5,9,4300000,3.0,57.0,2007
4,9,14370000,3.0,93.59,2026
4,5,5180000,3.0,55.0,1970
4,5,4350000,3.0,57.8,1990
2,9,6800000,3.0,62.15,2026
3,9,5200000,3.0,62.7,2007
5,9,4390000,3.0,63.0,1987
11,20,11150000,3.0,72.09,2025
8,25,15767616,3.0,85.5,2025
5,5,6000000,3.0,62.0,2007
5,30,12360000,3.0,81.1,2028
5,9,4450000,3.0,62.0,1976
2,25,10875200,3.0,69.7,2026
3,10,5500000,3.0,86.4,2020
2,11,15556000,3.0,72.9,2028
9,9,5700000,3.0,63.5,1975
9,24,13490000,3.0,70.29,2027
2,5,5400000,3.0,43.0,1976
25,26,10460000,3.0,73.05,2026
3,9,5850000,3.0,62.2,1985
2,4,4350000,3.0,59.4,1965
5,9,12803509,3.0,71.1,2028
2,9,5890000,3.0,64.0,1984
3,5,4350000,3.0,59.0,2007
3,18,8818500,3.0,74.61,2026
5,5,5600000,3.0,59.5,2007
4,5,4400000,3.0,59.0,1967
11,14,7900000,3.0,50.2,2027
5,19,5500000,3.0,50.0,2014
5,5,4400000,3.0,57.0,1974
2,21,6468300,3.0,53.8,2027
10,10,5450000,3.0,87.4,2007
5,5,4600000,3.0,62.5,1967
7,8,9005000,3.0,53.4,2027
3,10,5500000,3.0,59.0,2016
19,24,14250000,3.0,74.2,2027
1,3,5500000,3.0,82.0,2007
1,5,4600000,3.0,57.0,1975
23,25,13943400,3.0,82.02,2025
8,9,5500000,3.0,54.8,1991
1,18,4600000,3.0,58.0,2024
17,25,16815975,3.0,89.1,2025
1,19,4600000,3.0,48.7,2015
14,24,12310000,3.0,62.2,2028
1,3,5500000,3.0,59.3,2007
1,5,4600000,3.0,58.0,1986
1,11,30019000,3.0,88.3,2028
9,9,5500000,3.0,62.4,2007
5,5,4690000,3.0,60.4,1989
15,24,12020000,3.0,62.69,2027
2,10,5500000,3.0,57.0,2007
1,3,4650000,3.0,56.7,1960
1,23,8500000,3.0,65.34,2025
1,5,4700000,3.0,58.0,2007
5,8,9415000,3.0,60.5,2027
2,10,4600000,3.0,59.02,2025
4,14,18721511,3.0,64.3,2022
3,10,4700000,3.0,59.02,2007
16,18,7700000,3.0,63.7,2028
1,11,24400000,3.0,102.52,2025
3,5,5850000,3.0,58.0,2007
17,25,16426956,3.0,85.1,2025
2,23,10570000,3.0,88.27,2028
3,5,5899999,3.0,57.4,1974
3,3,4650000,3.0,72.3,1959
10,10,9850000,3.0,80.9,2025
4,9,5300000,3.0,61.0,1978
2,14,7300000,3.0,87.7,2026
5,5,5950000,3.0,61.0,1967
24,25,8900000,3.0,57.73,2026
8,9,5609009,3.0,59.4,1975
4,5,4700000,3.0,54.0,1976
8,13,11200000,3.0,107.2,2027
15,18,5950000,3.0,61.3,2012
3,5,4700000,3.0,52.1,1970
3,24,6900000,3.0,55.8,2028
4,5,4700000,3.0,58.9,1975
22,23,9900000,3.0,65.7,2025
5,5,5650000,3.0,56.6,1976
2,3,4700000,3.0,66.0,1930
2,20,9628300,3.0,85.98,2026
4,5,4700000,3.0,58.3,1975
8,23,15750000,3.0,120.47,2028
6,10,5900000,3.0,88.0,2024
10,10,4799000,3.0,58.0,2007
2,8,15400000,3.0,96.4,2028
9,9,4780000,3.0,54.0,1980
11,17,6900000,3.0,59.1,2027
3,9,4800000,3.0,61.3,1971
11,14,8990000,3.0,72.2,2027
3,6,29406000,3.0,113.1,2020
1,5,4800000,3.0,59.3,1965
1,25,10768800,3.0,73.0,2026
3,12,6000000,3.0,70.8,2007
6,9,6000000,3.0,63.6,2013
8,9,6140000,3.0,59.0,1973
1,10,6100000,3.0,64.8,1996
8,10,6100000,3.0,59.0,2018
6,10,6100000,3.0,66.2,2007
3,17,6109180,3.0,56.5,2024
1,9,6100000,3.0,56.0,1972
8,9,6100000,3.0,60.6,2007
4,10,6150000,3.0,60.0,2007
4,9,6190000,3.0,65.4,1989
3,5,6150000,3.0,58.0,2007
7,9,6150000,3.0,60.3,1983
10,10,6190000,3.0,63.0,1993
2,6,6190000,3.0,65.1,1936
5,5,6150000,3.0,50.0,1971
3,9,6199000,3.0,59.2,2007
3,9,6150000,3.0,60.2,1967
7,10,6150000,3.0,61.4,1990
2,5,6150000,3.0,57.5,1977
1,5,6250000,3.0,55.6,1963
9,9,6200000,3.0,60.0,1981
6,9,6250000,3.0,62.1,1976
2,10,6200000,3.0,64.3,1989
5,9,6200000,3.0,61.3,1985
8,9,6250000,3.0,63.0,1976
7,10,6250000,3.0,62.7,1996
6,17,6200000,3.0,78.5,2016
6,9,6200000,3.0,62.6,2007
2,5,6240000,3.0,57.0,2007
6,10,6200000,3.0,62.0,1990
3,9,6200000,3.0,61.2,2007
3,9,6200000,3.0,60.2,1981
10,10,6200000,3.0,86.3,2007
10,10,6200000,3.0,64.6,2007
9,9,6200000,3.0,62.0,2007
9,9,6200000,3.0,63.7,1978
6,9,6300000,3.0,59.4,1986
1,5,6300000,3.0,62.0,1967
16,17,6300000,3.0,72.2,2021
2,9,6300000,3.0,63.0,2007
8,9,6300000,3.0,60.8,1976
4,10,6300000,3.0,60.6,2005
3,5,6300000,3.0,56.5,1961
7,9,6300000,3.0,63.4,1975
4,10,6300000,3.0,59.3,2006
4,9,6350000,3.0,61.4,1973
7,10,6360000,3.0,65.3,1990
3,13,6350000,3.0,66.5,1999
3,9,6390000,3.0,64.1,2007
5,9,6390000,3.0,62.3,2007
6,9,6450000,3.0,56.6,1979
16,17,6400000,3.0,69.7,2007
2,9,6400000,3.0,64.3,2007
6,9,6420000,3.0,58.7,1979
1,17,6400000,3.0,59.7,2020
1,9,6400000,3.0,61.3,1971
7,9,6450000,3.0,63.1,1984
7,7,6490000,3.0,67.0,2020
2,5,6450000,3.0,56.0,1961
2,5,6400000,3.0,65.7,1950
5,5,6490000,3.0,56.9,1967
1,17,6490000,3.0,77.4,2020
4,5,6450000,3.0,58.2,1969
2,5,6450000,3.0,56.0,1961
6,17,6450000,3.0,59.1,2007
4,9,6490000,3.0,63.0,1977
17,18,6400000,3.0,80.0,2014
2,9,6400000,3.0,61.0,2007
7,17,6400000,3.0,70.8,2024
6,6,6400000,3.0,64.6,2007
5,9,6400000,3.0,66.2,1986
2,10,6400000,3.0,87.0,2007
3,10,6450000,3.0,62.0,2007
2,9,6520000,3.0,55.0,1965
6,9,6500000,3.0,59.0,1987
3,10,6500000,3.0,62.7,2007
5,5,6500000,3.0,73.4,2011
9,9,6500000,3.0,65.0,1993
2,10,6500000,3.0,59.02,2021
3,9,6500000,3.0,63.0,1990
3,9,6500000,3.0,60.1,1977
4,9,6500000,3.0,60.3,1981
1,5,6500000,3.0,60.8,1967
4,10,6500000,3.0,58.2,2019
10,10,6500000,3.0,66.2,1992
1,9,6500000,3.0,63.5,1987
5,6,6500000,3.0,78.0,2007
3,9,6500000,3.0,58.9,2007
7,10,6500000,3.0,58.6,1974
1,5,6500000,3.0,61.3,1967
2,10,6500000,3.0,75.8,2010
6,9,6500000,3.0,61.0,2007
6,10,6500000,3.0,66.0,1990
6,24,6500000,3.0,59.8,2023
5,5,6500000,3.0,58.4,1989
9,10,6520000,3.0,63.3,2007
9,9,6590000,3.0,62.4,1973
8,9,6580000,3.0,62.7,2007
5,5,6600000,3.0,80.7,1957
9,9,6600000,3.0,60.1,1974
10,17,6600000,3.0,58.0,2022
9,9,6600000,3.0,60.0,1981
5,5,6600000,3.0,58.3,1976
8,9,6600000,3.0,56.3,1972
9,9,6600000,3.0,60.5,1986
6,9,6700000,3.0,58.3,1969
5,9,6700000,3.0,73.5,2016
2,5,6700000,3.0,61.0,1969
10,10,6700000,3.0,87.0,2019
5,9,6650000,3.0,63.6,1984
1,5,6650000,3.0,59.0,2007
2,5,6666666,3.0,70.8,2007
10,10,6650000,3.0,68.1,2006
2,5,6700000,3.0,62.0,1964
3,5,6750000,3.0,58.0,2007
1,10,6800000,3.0,73.0,2015
9,10,6800000,3.0,61.1,1993
9,9,6800000,3.0,61.3,1984
1,10,6800000,3.0,78.5,2007
2,4,6870000,3.0,72.3,1985
4,10,6800000,3.0,61.3,1989
6,10,6850000,3.0,86.1,2023
7,9,6850000,3.0,62.5,1976
8,9,6850000,3.0,55.9,1969
4,5,6800000,3.0,56.6,1960
3,10,6800000,3.0,73.3,2013
2,16,6800000,3.0,53.0,2023
6,9,6800000,3.0,61.4,1978
19,19,6800000,3.0,87.0,2007
18,18,6890000,3.0,71.9,2023
3,6,6900000,3.0,84.7,2020
4,5,6900000,3.0,57.5,1962
7,9,6900000,3.0,63.2,1978
1,10,6900000,3.0,86.0,2011
1,9,6900000,3.0,66.0,2007
8,10,6900000,3.0,57.7,1994
10,18,6900000,3.0,70.0,2023
5,10,6900000,3.0,65.4,1993
2,9,6990000,3.0,65.1,1989
11,25,6950000,3.0,44.0,2022
4,5,6950000,3.0,60.0,1969
5,5,6999000,3.0,75.1,1933
1,4,6950000,3.0,98.3,2007
3,9,6990000,3.0,60.1,1985
2,2,6990000,3.0,51.1,1958
3,5,6990000,3.0,60.3,1967
16,17,6990000,3.0,80.4,2014
12,16,6999000,3.0,49.7,2007
4,18,7000000,3.0,71.5,2007
5,10,7099999,3.0,60.4,1992
11,20,7000000,3.0,73.3,2023
1,6,7000000,3.0,70.0,2007
1,5,7000000,3.0,57.1,1964
2,9,7070000,3.0,60.0,2007
7,9,7000000,3.0,72.5,2007
3,9,7000000,3.0,60.4,1977
7,9,7000000,3.0,54.0,1989
1,6,7000000,3.0,72.33,2012
4,10,7000000,3.0,85.9,2019
1,9,7000000,3.0,66.1,1988
9,10,7000000,3.0,63.0,2002
2,10,7099000,3.0,73.5,2010
7,10,7000000,3.0,86.7,2023
1,2,7000000,3.0,58.2,1968
10,17,7040000,3.0,72.3,2024
3,10,7000000,3.0,54.0,2012
5,9,7000000,3.0,60.0,2007
5,5,7100000,3.0,62.6,1965
7,9,7100000,3.0,64.0,1977
7,9,7100000,3.0,57.0,1987
9,9,7100000,3.0,59.9,1981
1,10,7100000,3.0,61.7,1992
8,9,7200000,3.0,60.2,1987
6,10,7200000,3.0,72.1,2015
5,9,7200000,3.0,62.0,1990
15,18,7190000,3.0,53.0,2007
2,3,7150000,3.0,66.0,2007
9,17,7200000,3.0,68.3,2011
6,10,7150000,3.0,85.9,2019
8,17,7250000,3.0,80.4,2019
1,16,7250000,3.0,74.0,2012
1,10,7299000,3.0,61.4,2006
3,9,7250000,3.0,61.0,1981
5,5,7300000,3.0,73.4,1958
3,5,7300000,3.0,56.0,2007
8,9,7300000,3.0,60.0,1977
5,9,7300000,3.0,60.3,1971
4,4,7300000,3.0,70.2,2016
1,5,7300000,3.0,61.2,1967
2,11,7320000,3.0,59.6,1999
11,12,7300000,3.0,58.9,1979
5,9,7400000,3.0,62.7,1978
2,10,7400000,3.0,61.2,1999
4,9,7400000,3.0,53.0,1973
9,17,7400000,3.0,57.8,2022
4,9,7350000,3.0,72.0,2005
5,9,7480000,3.0,63.0,1974
4,5,7490000,3.0,62.4,1934
7,9,7450000,3.0,55.6,2007
9,9,7461000,3.0,71.06,2007
1,5,7500000,3.0,52.3,1949
3,9,7500000,3.0,63.1,2007
3,4,7500000,3.0,51.1,1934
8,9,7500000,3.0,59.0,1982
3,10,7500000,3.0,56.4,1987
2,10,7500000,3.0,86.7,2016
4,9,7500000,3.0,50.0,2007
3,5,7500000,3.0,73.8,2007
8,9,7500000,3.0,59.8,1975
4,10,7500000,3.0,64.6,2000
3,10,7500000,3.0,67.6,2007
4,9,7500000,3.0,73.0,1975
1,9,7500000,3.0,63.4,2007
1,9,7500000,3.0,60.1,1984
8,10,7500000,3.0,63.6,2014
3,10,7560000,3.0,72.1,2014
3,9,7500000,3.0,75.5,1980
4,10,7600000,3.0,78.5,2007
9,17,7600000,3.0,72.4,2011
5,10,7600000,3.0,72.9,2010
6,11,7600000,3.0,66.9,2017
4,5,7600000,3.0,60.0,2007
3,5,7630000,3.0,67.0,2007
7,9,7600000,3.0,54.4,2007
3,9,7700000,3.0,56.0,1970
4,9,7700000,3.0,63.0,2007
7,9,7700000,3.0,62.2,1975
5,5,7700000,3.0,77.4,1962
6,9,7700000,3.0,60.9,1973
11,13,7700000,3.0,77.0,2004
2,8,7700000,3.0,62.5,2007
16,17,7690000,3.0,71.7,2022
11,14,7650000,3.0,82.15,2027
9,14,7700000,3.0,60.9,2007
6,13,7700000,3.0,60.4,2025
3,9,7800000,3.0,59.6,2007
4,4,7800000,3.0,67.1,1940
4,6,7800000,3.0,70.2,2014
9,9,7790000,3.0,60.0,1972
3,10,7800000,3.0,85.9,2007
8,9,7800000,3.0,61.0,1974
6,10,7800000,3.0,63.8,2005
2,17,7840000,3.0,65.0,2007
5,6,7800000,3.0,94.7,1942
3,9,7850000,3.0,60.08,1986
8,10,7850000,3.0,55.8,2007
9,17,7880000,3.0,45.1,2023
2,25,7850000,3.0,77.4,2017
2,9,7890000,3.0,61.8,2007
8,9,7889000,3.0,56.6,2007
10,10,7890000,3.0,87.9,2010
6,9,7990000,3.0,60.7,1986
1,9,7990000,3.0,71.6,1986
8,17,7990000,3.0,76.1,2010
10,10,7990000,3.0,73.0,2016
5,5,7900000,3.0,55.8,1968
15,17,7990000,3.0,55.4,2021
6,10,7900000,3.0,63.4,1995
2,9,7999000,3.0,59.8,2007
10,17,7990000,3.0,60.5,2024
3,10,7930000,3.0,73.0,2007
5,10,7900000,3.0,69.0,1996
16,18,7900000,3.0,56.2,2022
2,4,7980000,3.0,62.8,1934
6,14,7990000,3.0,60.4,2025
6,13,7990000,3.0,60.4,2025
5,9,7900000,3.0,59.9,2007
5,9,7900000,3.0,60.0,2007
13,18,8000000,3.0,79.2,2024
3,4,8000000,3.0,70.0,2007
15,17,8000000,3.0,79.2,2024
9,10,8000000,3.0,64.4,2007
5,17,8000000,3.0,72.2,2023
3,17,8000000,3.0,80.7,2015
5,17,8000000,3.0,66.0,2023
9,10,8000000,3.0,80.0,1992
6,10,8000000,3.0,58.5,2021
12,18,8000000,3.0,80.6,2022
7,10,8000000,3.0,63.7,2005
1,5,8000000,3.0,60.8,1955
4,5,8000000,3.0,63.0,2007
4,5,8000000,3.0,82.5,1958
4,9,8100000,3.0,58.8,2007
1,9,8100000,3.0,62.0,2007
4,9,8050000,3.0,63.1,2003
11,18,8100000,3.0,79.5,2024
2,6,8100000,3.0,83.4,1957
8,9,8110000,3.0,60.8,1986
3,18,8100000,3.0,79.4,2024
3,9,8100000,3.0,62.6,2007
2,4,8200000,3.0,69.3,1941
15,17,8200000,3.0,80.6,2007
15,17,8150000,3.0,65.0,2017
3,11,8200000,3.0,73.8,2012
9,9,8150000,3.0,57.7,1981
7,9,8200000,3.0,60.0,1986
4,4,8200000,3.0,57.6,2007
9,9,8200000,3.0,60.4,1977
2,4,8200000,3.0,65.9,2017
10,11,8200000,3.0,69.4,2012
4,5,8200000,3.0,72.6,2007
12,12,8200000,3.0,70.0,1997
4,4,8250000,3.0,59.1,1962
2,10,8250000,3.0,73.7,2008
2,10,8250000,3.0,69.5,2016
4,4,8300000,3.0,80.5,2007
1,9,8350000,3.0,64.0,1986
14,18,8390000,3.0,71.3,2024
1,9,8300000,3.0,61.6,1981
3,10,8300000,3.0,73.1,2014
5,10,8300000,3.0,62.7,2006
7,10,8300000,3.0,74.3,2021
7,9,8300000,3.0,56.8,1973
9,9,8300000,3.0,67.5,1976
15,17,8325500,3.0,72.5,2025
9,9,8350000,3.0,64.0,1989
7,10,8300000,3.0,73.3,2011
2,10,8350000,3.0,73.0,2016
3,10,8300000,3.0,62.7,2009
4,25,8306911,3.0,98.9,2027
5,17,8480000,3.0,60.2,2021
10,25,8467473,3.0,98.7,2027
4,5,8499000,3.0,75.9,2007
7,18,8400000,3.0,79.2,2024
4,17,8500000,3.0,78.0,2009
4,9,8500000,3.0,71.2,2007
23,25,8500000,3.0,73.0,2015
12,25,8500000,3.0,53.2,2022
11,11,8500000,3.0,75.8,1996
4,4,8500000,3.0,67.1,1955
8,9,8500000,3.0,56.6,1981
2,16,8500000,3.0,60.4,1997
16,17,8500000,3.0,55.7,2007
16,17,8500000,3.0,70.2,2011
3,17,8500000,3.0,65.0,2021
6,9,8500000,3.0,64.7,1979
9,10,8500000,3.0,74.0,2009
1,10,8500000,3.0,64.3,1991
7,10,8600000,3.0,73.3,2007
4,27,8600000,3.0,53.98,2026
4,5,8699000,3.0,64.2,2007
7,9,8650000,3.0,59.1,1979
9,9,8700000,3.0,68.5,1977
20,25,8736936,3.0,98.4,2027
15,17,8700000,3.0,70.6,2007
17,17,8790000,3.0,59.5,2014
13,17,8799999,3.0,72.6,2007
4,5,8750000,3.0,57.8,1987
10,17,8794000,3.0,78.7,2024
7,9,8790000,3.0,61.4,2021
20,27,8750000,3.0,45.8,2022
8,16,8800000,3.0,80.2,2007
4,10,8800000,3.0,68.0,1992
8,15,8800000,3.0,60.3,2014
4,10,8850000,3.0,72.8,2012
1,18,8800000,3.0,59.8,2023
2,10,8850000,3.0,67.0,2001
6,9,8800000,3.0,64.0,1977
12,17,8900000,3.0,82.9,2011
4,17,8900000,3.0,77.2,2008
2,18,8990000,3.0,91.7,1996
8,29,8900000,3.0,64.5,2015
7,18,8900000,3.0,78.0,2026
5,5,8999000,3.0,77.0,1958
9,14,8900000,3.0,53.0,2007
21,25,8900000,3.0,75.6,2023
5,10,9000000,3.0,63.1,2000
10,10,9050000,3.0,65.0,2000
6,17,9000000,3.0,78.0,2010
6,10,9000000,3.0,90.0,1993
2,10,9000000,3.0,65.7,2007
1,17,9099000,3.0,75.6,2018
3,17,9000000,3.0,94.1,2007
1,9,9000000,3.0,52.9,1968
4,4,9000000,3.0,70.0,2009
1,19,9000000,3.0,81.7,2020
11,19,9000000,3.0,100.0,2022
7,10,9100000,3.0,74.1,2008
16,18,9147800,3.0,56.5,2025
12,14,9100000,3.0,81.5,2007
21,25,9185179,3.0,103.1,2027
5,10,9185000,3.0,83.0,2007
14,17,9200000,3.0,59.6,2007
4,9,9200000,3.0,59.3,1981
1,10,9200000,3.0,69.1,2013
11,25,9240000,3.0,92.2,2007
10,17,9200000,3.0,84.3,2010
3,29,9200000,3.0,75.0,2016
1,17,9200000,3.0,93.0,2023
4,5,9259000,3.0,67.0,2007
8,18,9300000,3.0,64.1,2024
1,4,9300000,3.0,86.9,2018
6,9,9300000,3.0,59.3,1973
2,10,9300000,3.0,61.8,1997
3,18,9350000,3.0,69.7,2024
4,9,9400000,3.0,61.8,1980
3,4,9500000,3.0,66.5,2007
9,25,9500000,3.0,91.2,2007
1,10,9500000,3.0,60.7,1986
4,11,9500000,3.0,73.3,2017
18,18,9500000,3.0,66.7,2021
4,8,9500000,3.0,54.8,2015
10,12,9500000,3.0,83.4,2007
2,5,9500000,3.0,74.5,1959
2,17,9500000,3.0,84.0,2025
8,10,9500000,3.0,88.6,2007
18,19,9500000,3.0,102.0,2025
2,9,9500000,3.0,62.0,1983
1,11,9500000,3.0,81.3,2010
10,12,9500000,3.0,75.1,2019
10,14,9600000,3.0,68.0,2015
8,25,9600000,3.0,62.3,2025
7,10,9600000,3.0,65.2,2007
13,22,9640000,3.0,80.0,2007
5,6,9700000,3.0,94.6,1934
9,11,9690000,3.0,72.4,2014
4,8,9700000,3.0,64.8,2025
10,25,9690000,3.0,87.0,2017
22,25,9700000,3.0,62.9,2023
2,10,9800000,3.0,74.5,2008
2,9,9800000,3.0,58.0,2018
17,17,9780000,3.0,84.0,2018
3,5,9800000,3.0,79.6,1960
5,10,9750000,3.0,72.4,2018
9,10,9800000,3.0,65.2,1993
1,17,9750000,3.0,63.0,2007
5,5,9900000,3.0,75.2,1960
10,11,9900000,3.0,71.1,2007
10,18,9900000,3.0,85.5,2024
3,13,9900000,3.0,81.8,2025
2,13,9900000,3.0,86.2,2025
14,17,9900000,3.0,97.2,2019
7,14,9850000,3.0,86.9,2024
4,10,10000000,3.0,76.1,1990
1,17,10000000,3.0,105.0,2007
8,9,10000000,3.0,72.4,2018
1,9,9950000,3.0,59.4,1972
4,9,9990000,3.0,58.1,1973
5,10,9999000,3.0,82.0,2014
8,10,10000000,3.0,65.0,2007
2,10,10000000,3.0,74.9,2013
2,17,9990000,3.0,76.1,2019
6,9,9990000,3.0,60.0,1977
1,9,10000000,3.0,63.0,2019
5,8,10000000,3.0,112.8,2006
13,26,10000000,3.0,69.6,2016
5,9,10000000,3.0,63.0,1982
5,10,10000000,3.0,79.5,2023
8,11,9980000,3.0,81.0,2006
16,25,9990000,3.0,69.27,2025
2,17,10100000,3.0,81.8,2010
9,9,10100000,3.0,76.3,2009
16,16,10200000,3.0,86.0,2007
11,17,10200000,3.0,59.9,2007
2,10,10150000,3.0,95.6,2002
1,25,10200000,3.0,58.5,2021
7,16,10200000,3.0,65.8,2015
2,12,10300000,3.0,67.6,2020
1,10,10320000,3.0,76.0,2009
3,9,10300000,3.0,85.2,2001
5,5,10300000,3.0,88.2,1961
9,25,10400000,3.0,66.1,2025
10,10,10400000,3.0,73.9,2010
4,19,10350000,3.0,63.7,2019
3,11,10500000,3.0,104.8,2014
7,10,10500000,3.0,84.4,2009
18,25,10500000,3.0,55.6,2025
3,16,10500000,3.0,72.8,2019
3,14,10500000,3.0,99.0,2019
10,10,10500000,3.0,86.3,2012
15,26,10500000,3.0,103.0,2017
8,26,10500000,3.0,75.0,2007
12,18,10500000,3.0,72.8,2020
4,5,10500000,3.0,88.7,1956
8,27,10500000,3.0,67.0,2024
9,29,10490000,3.0,89.0,2024
8,16,10600000,3.0,86.3,2022
16,16,10550000,3.0,92.3,2019
7,9,10600000,3.0,60.6,1973
14,17,10600000,3.0,70.0,2008
2,14,10600000,3.0,78.0,2016
3,11,10600000,3.0,85.0,1996
8,9,10570000,3.0,76.0,2021
17,18,10700000,3.0,97.9,2007
1,9,10700000,3.0,80.3,1979
11,13,10700000,3.0,72.0,2007
5,25,10700000,3.0,85.2,2013
6,17,10700000,3.0,89.63,2024
10,10,10700000,3.0,80.4,2014
4,19,10700000,3.0,105.0,2016
5,16,10770000,3.0,76.0,2007
10,17,10800000,3.0,77.6,2021
12,17,10880000,3.0,77.0,2020
2,17,10800000,3.0,93.8,2016
3,15,10800000,3.0,84.4,2024
9,9,10800000,3.0,70.0,2007
10,10,10900000,3.0,71.0,2007
6,10,10900000,3.0,72.0,2007
17,25,10940472,3.0,70.62,2007
2,5,10990000,3.0,95.2,2000
1,14,10999000,3.0,76.3,1998
4,14,10999000,3.0,92.0,2007
2,4,11000000,3.0,65.2,1941
18,24,11000000,3.0,82.8,2015
10,20,11000000,3.0,57.3,2023
16,25,11000000,3.0,63.5,2007
4,12,11000000,3.0,90.0,2009
24,27,11000000,3.0,68.3,2015
11,18,11000000,3.0,80.0,2024
2,16,11100000,3.0,62.6,2020
7,18,11200000,3.0,81.4,2015
8,9,11200000,3.0,62.7,1972
2,14,11200000,3.0,89.0,2024
9,10,11200000,3.0,67.5,2007
18,22,11300000,3.0,119.9,2007
3,10,11400000,3.0,71.7,1995
22,22,11300000,3.0,69.1,2015
5,7,11300000,3.0,91.0,1956
11,16,11300000,3.0,75.6,2012
24,27,11300000,3.0,52.8,2021
10,25,11350000,3.0,56.5,2025
3,23,11400000,3.0,60.9,2020
12,25,11400000,3.0,51.0,2023
13,16,11500000,3.0,94.8,2006
5,9,11500000,3.0,70.0,2025
6,10,11500000,3.0,65.7,1991
2,25,11500000,3.0,65.8,2022
2,5,11500000,3.0,74.2,1959
17,24,11500000,3.0,70.0,2021
2,14,11500000,3.0,81.2,1993
3,5,11500000,3.0,75.1,1953
15,17,11500000,3.0,78.7,2020
17,17,11450000,3.0,81.0,2021
15,24,11490000,3.0,83.2,2018
4,25,11500000,3.0,114.0,2022
5,5,11500000,3.0,75.5,2007
4,17,11490000,3.0,60.0,2007
7,9,11500000,3.0,72.6,2025
10,29,11500000,3.0,76.01,2024
3,25,11500000,3.0,69.1,2017
2,16,11500000,3.0,73.0,2011
2,14,11600000,3.0,84.0,2020
13,17,11585000,3.0,65.0,2014
13,15,11640000,3.0,75.9,2011
4,19,11700000,3.0,80.0,2007
11,25,11650000,3.0,96.6,2023
16,24,11750000,3.0,60.0,2023
6,10,11850000,3.0,60.0,2018
