author_type,district,finish_type,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,street,total_meters,underground,year_of_construction
,Октябрьский,-,24,24,-1,-1,24000000,4,Ленинградская ,104.15,Октябрьская,2026
real_estate_agent,Октябрьский,Предчистовая,18,25,-1,-1,24165900,4, Владимира Заровного,140.83,Речной вокзал,2024
developer,Заельцовский,Предчистовая,4,11,"34,8 м²",-1,24600000,4,Дачное шоссе,108.15,Красный Проспект,2025
real_estate_agent,Октябрьский,Предчистовая,23,25,-1,-1,24584550,4, Владимира Заровного,155.71,Речной вокзал,2024
real_estate_agent,Железнодорожный,-1,3,9,15 м²,80 м²,24700000,4,Депутатская ,123.0,Площадь Гарина-Михайловского,1997
real_estate_agent,Заельцовский,-1,8,10,42 м²,90 м²,25000000,4,Холодильная ,140.0,Заельцовская,2009
real_estate_agent,Октябрьский,-1,12,17,"39,5 м²",46 м²,25000000,4,Военная ,121.7,Октябрьская,2007
real_estate_agent,Центральный,-1,9,14,"13,6 м²","61,4 м²",24900000,4,Трудовая ,101.7,Площадь Ленина,-1
official_representative,Октябрьский,-1,22,25,10 м²,60 м²,25016000,4,Военная ,112.0,Октябрьская,2024
realtor,Железнодорожный,-1,8,8,-1,-1,25000000,4, Вокзальная магистраль,160.0,,-1
realtor,Центральный,-1,9,15,"16,1 м²","56,7 м²",25000000,4, Максима Горького,96.1,Площадь Ленина,2012
real_estate_agent,Октябрьский,-1,24,24,"20,3 м²",40 м²,25200000,4, Шевченко,80.2,Октябрьская,2021
realtor,Центральный,-1,3,18,16 м²,84 м²,25380000,4, Орджоникидзе,132.0,Площадь Ленина,2010
real_estate_agent,Калининский,-1,7,20,"8,1 м²","86,9 м²",25500000,4, Богдана Хмельницкого,127.7,Заельцовская,2011
realtor,Октябрьский,-1,7,8,22 м²,100 м²,25500000,4,Большевистская ,152.6,Речной вокзал,-1
developer,Заельцовский,Предчистовая,2,11,"19,4 м²",-1,25431000,4,,88.1,Красный Проспект,2028
real_estate_agent,Октябрьский,-1,15,30,13 м²,-1,25500000,4,Московская ,102.0,Октябрьская,2023
real_estate_agent,Железнодорожный,-1,3,14,5 м²,"81,5 м²",25900000,4,Красноярская ,98.3,Площадь Гарина-Михайловского,2022
real_estate_agent,Октябрьский,-1,25,29,"10,8 м²","58,8 м²",26000000,4,Московская ,102.0,Октябрьская,2023
,Октябрьский,-,24,24,-1,-1,26150000,4,Ленинградская ,113.39,Октябрьская,2026
,Октябрьский,-,24,24,-1,-1,26000000,4,Ленинградская ,114.37,Октябрьская,2026
developer,Заельцовский,Предчистовая,21,25,"6,8 м²","48,5 м²",26648985,4,Дачная ,128.5,Заельцовская,2025
real_estate_agent,Железнодорожный,-1,6,24,20 м²,85 м²,27000000,4, Салтыкова-Щедрина,118.2,Площадь Гарина-Михайловского,2014
developer,Заельцовский,Предчистовая,2,11,"29,8 м²",-1,27013000,4,,113.8,Красный Проспект,2028
real_estate_agent,Центральный,-1,2,15,10 м²,-1,27390000,4,Ядринцевская ,97.8,Площадь Ленина,2019
homeowner,Железнодорожный,-1,15,23,25 м²,60 м²,27500000,4,Советская ,125.0,Красный Проспект,2019
real_estate_agent,Дзержинский,Нет информации,3,24,-1,-1,27600000,4,,144.4,Березовая Роща,2028
developer,Заельцовский,Предчистовая,21,25,"8,2 м²","49,7 м²",27677560,4,Дачная ,135.0,Заельцовская,2025
realtor,Центральный,-1,8,15,"35,6 м²",-1,27900000,4,Ядринцевская ,85.3,Площадь Ленина,2018
,Октябрьский,-,24,24,-1,-1,28250000,4,Ленинградская ,122.81,Октябрьская,2026
real_estate_agent,Октябрьский,Предчистовая,15,15,-1,-1,28540000,4,Большевистская ,162.5,Речной вокзал,2026
,Октябрьский,-1,13,19,-1,-1,29546055,4,Садовая ,142.42,Октябрьская,2026
real_estate_agent,Ленинский,"Предчистовая, чистовая",13,13,-1,-1,29730000,4,площадь Карла Маркса,133.77,Площадь Маркса,2026
real_estate_agent,Заельцовский,-1,2,30,"10,5 м²",70 м²,30000000,4,Красный проспект,108.0,Заельцовская,2023
real_estate_agent,Ленинский,-1,10,10,40 м²,-1,30000000,4,Стартовая ,170.0,Студенческая,2011
real_estate_agent,Октябрьский,-1,9,24,"24,9 м²",-1,29990000,4, Кирова,105.0,Октябрьская,2019
real_estate_agent,Центральный,-1,9,25,40 м²,"93,7 м²",30000000,4, Семьи Шамшиных,145.7,Площадь Ленина,2015
homeowner,Заельцовский,-1,4,8,20 м²,-1,30000000,4,Кедровая ,124.2,Заельцовская,2013
real_estate_agent,Заельцовский,-1,4,6,20 м²,"65,4 м²",31000000,4,Дачное шоссе,118.7,Заельцовская,2018
real_estate_agent,Заельцовский,-1,6,6,15 м²,"68,5 м²",32000000,4,Кедровая ,122.2,Заельцовская,2011
homeowner,Заельцовский,-1,9,22,15 м²,94 м²,32000000,4,Кавалерийская ,146.0,Заельцовская,2016
homeowner,Центральный,-1,29,30,24 м²,"51,2 м²",32000000,4, Семьи Шамшиных,118.9,Маршала Покрышкина,2024
homeowner,Железнодорожный,-1,10,28,25 м²,78 м²,32500000,4, Максима Горького,122.0,Площадь Ленина,2025
real_estate_agent,Заельцовский,-1,12,25,"18,8 м²",-1,33000000,4, Дуси Ковальчук,113.0,Заельцовская,2017
real_estate_agent,Центральный,-1,6,17,12 м²,90 м²,33000000,4, Семьи Шамшиных,139.0,Маршала Покрышкина,2025
real_estate_agent,Железнодорожный,-1,13,28,30 м²,68 м²,33000000,4, 1905 года,106.5,Красный Проспект,2016
real_estate_agent,Октябрьский,-1,1,22,30 м²,-1,33000000,4,Большевистская ,133.4,Речной вокзал,2025
real_estate_agent,Октябрьский,-1,22,22,20 м²,-1,34000000,4, Кирова,194.9,Октябрьская,2010
real_estate_agent,Советский,-1,13,13,35 м²,68 м²,34100000,4,бульвар Молодежи,155.2,,2018
developer,Заельцовский,Предчистовая,23,23,-1,-1,34150000,4,Красный проспект,107.6,Заельцовская,2024
unknown,Железнодорожный,-1,9,10,30 м²,-1,34490000,4,Коммунистическая ,90.0,Площадь Ленина,2020
real_estate_agent,Железнодорожный,-1,11,16,"62,6 м²",10 м²,35000000,4, Челюскинцев,129.0,Красный Проспект,2004
real_estate_agent,Железнодорожный,-1,4,7,10 м²,115 м²,35000000,4, Щетинкина,151.0,Площадь Ленина,1997
real_estate_agent,Центральный,-1,5,16,"34,4 м²","71,3 м²",35500000,4, Чаплыгина,139.0,Площадь Ленина,2009
real_estate_agent,Заельцовский,-1,5,8,9 м²,74 м²,36000000,4,Дачное шоссе,110.0,Заельцовская,2022
real_estate_agent,Центральный,-1,16,18,5 м²,-1,38000000,4, Орджоникидзе,132.0,Площадь Ленина,2010
realtor,Советский,-1,5,12,16 м²,"68,3 м²",39000000,4,проспект Академика Коптюга,133.1,,-1
real_estate_agent,Заельцовский,-1,7,8,20 м²,129 м²,39900000,4, Победы,154.0,Заельцовская,2023
homeowner,Советский,-1,5,14,15 м²,79 м²,40000000,4, Ильича,129.3,,2003
real_estate_agent,Заельцовский,-1,24,24,10 м²,-1,42000000,4, Дуси Ковальчук,185.0,Заельцовская,2028
real_estate_agent,Железнодорожный,-1,2,4,20 м²,96 м²,44920000,4, 1905 года,292.7,Площадь Гарина-Михайловского,2003
real_estate_agent,Октябрьский,Предчистовая,8,11,-1,-1,49540000,4,Зыряновская ,293.7,Речной вокзал,2025
real_estate_agent,Заельцовский,-1,6,13,16 м²,-1,55000000,4, Тимирязева,124.0,Заельцовская,2020
homeowner,Октябрьский,-1,11,11,20 м²,-1,59000000,4, Добролюбова,160.0,Речной вокзал,2022
real_estate_agent,Советский,-1,4,10,"17,1 м²","104,9 м²",80000000,4,Золотодолинская ,189.0,,2003
real_estate_agent,Центральный,-1,13,17,"13,8 м²","74,5 м²",79990000,4, Романова,116.6,Площадь Ленина,2004
realtor,Кировский,-1,4,5,"5,9 м²","44,6 м²",5600000,4, Сибиряков-Гвардейцев,61.8,Площадь Маркса,1970
homeowner,Ленинский,-1,3,9,"6,9 м²",51 м²,6900000,4,Тульская ,74.2,Площадь Маркса,1969
homeowner,Октябрьский,-1,3,9,"6,8 м²","51,2 м²",7700000,4,Выборная ,70.3,Речной вокзал,1980
homeowner,Железнодорожный,-1,2,5,"5,3 м²","45,3 м²",7700000,4, Челюскинцев,61.5,Площадь Гарина-Михайловского,1967
homeowner,Центральный,-1,6,7,"5,6 м²","53,1 м²",9100000,4,Красный проспект,71.2,Площадь Ленина,1933
developer,Октябрьский,Предчистовая,3,8,-1,-1,11365000,4,,73.0,Речной вокзал,2027
homeowner,Заельцовский,-1,5,5,"22,6 м²","54,2 м²",12200000,4,Красный проспект,84.1,Заельцовская,1955
developer,Заельцовский,Предчистовая,3,24,-1,-1,13060000,4,,66.4,Площадь Гарина-Михайловского,2028
realtor,Калининский,-1,8,21,12 м²,52 м²,24500000,4, Богдана Хмельницкого,110.7,Заельцовская,2022
homeowner,Железнодорожный,-1,13,28,30 м²,68 м²,33000000,4, 1905 года,106.5,Красный Проспект,2016
real_estate_agent,Кировский,-1,4,9,"8,5 м²","48,8 м²",6600000,4, Оловозаводская,76.8,Площадь Маркса,1983
real_estate_agent,Железнодорожный,-1,6,7,20 м²,-1,43000000,3,Октябрьская ,140.0,Площадь Ленина,2014
real_estate_agent,Железнодорожный,-1,7,7,"31,3 м²",-1,69950000,5, Урицкого,170.0,Площадь Ленина,2017
developer,Октябрьский,Черновая,23,23,-1,-1,20238400,5,Закаменский мкр,111.2,Золотая Нива,2028
real_estate_agent,Заельцовский,-1,2,2,20 м²,110 м²,44000000,5,Дачное шоссе,176.0,Заельцовская,-1
unknown,Железнодорожный,-1,10,10,38 м²,-1,14890000,5, Революции,100.0,Площадь Ленина,1994
developer,Заельцовский,Предчистовая,13,20,"4,4 м²","88,1 м²",35500000,5,,166.7,Заельцовская,2026
real_estate_agent,Ленинский,-1,5,6,"34,8 м²",55 м²,17700000,5,Вертковская ,162.1,Площадь Маркса,-1
