author_type,district,floor,floors_count,kitchen_meters,price,rooms_count,street,total_meters,underground,is_studio,house_age,latitude,longitude,distance_to_metro_km,distance_to_center_km,has_metro,metro_zone,effective_metro_distance,distance_to_NSU_km
real_estate_agent,Ленинский,4.0,20.0,16.200000000000003,5.3,1.0,Междуреченская,44.7,Площадь Гарина-Михайловского,1,6,55.02283,82.862551,2.744,3.778474962004053,1,Транспортная,2.744,24.819345311548943
real_estate_agent,Дзержинский,21.0,25.0,5.112,5.4,1.0,Авиастроителей,25.56,Березовая Роща,1,1,55.070334,82.966729,3.151,5.352187273041826,1,Автомобильная,3.151,26.490784610916197
real_estate_agent,Калининский,16.0,23.0,5.236000000000001,4.95,1.0,Игарская,26.18,Заельцовская,1,1,55.099742,82.942492,4.914,7.863048867522804,1,Автомобильная,4.914,30.080466165917034
real_estate_agent,Октябрьский,9.0,10.0,9.0,2.2,1.0,Плющихинская,34.0,Золотая Нива,1,4,55.012878,83.000092,3.152,5.429305190914965,1,Автомобильная,3.152,19.757959121703504
developer,Калининский,7.0,23.0,5.316,5.1,1.0,Игарская,26.58,Заельцовская,1,1,55.099742,82.942492,4.914,7.863048867522804,1,Автомобильная,4.914,30.080466165917034
developer,Октябрьский,17.0,17.0,5.3,4.9875,1.0,Знаменский кв-л,24.54,Золотая Нива,1,1,55.030225,82.979458,0.845,3.7615238211652096,1,Комфортная,0.845,22.006010160130607
real_estate_agent,Октябрьский,13.0,25.0,6.0520000000000005,7.0,1.0,Ленинградская,30.26,Речной вокзал,1,1,55.011185,82.963136,1.635,3.444290843570368,1,Транспортная,1.635,20.427155475247062
developer,Октябрьский,14.0,14.0,5.54,6.5095,1.0,Маковского,27.7,Речной вокзал,1,2,55.011448,82.931389,0.468,2.1952297359023185,1,Пешеходная,0.468,21.364001477089083
developer,Дзержинский,25.0,25.0,5.112,5.9,1.0,Авиастроителей,25.56,Березовая Роща,1,1,55.070334,82.966729,3.151,5.352187273041826,1,Автомобильная,3.151,26.490784610916197
real_estate_agent,Ленинский,10.0,22.0,5.192,6.74,1.0,площадь Карла Маркса,25.96,Площадь Маркса,1,1,54.983024,82.893202,0.208,5.522037183566433,1,Пешеходная,0.208,20.13041113539444
real_estate_agent,Октябрьский,13.0,24.0,5.048,7.54,1.0,Кирова,25.24,Речной вокзал,1,1,55.012507,82.956138,1.229,3.005762219075922,1,Комфортная,1.229,20.747270130763198
developer,Заельцовский,11.0,30.0,5.98,7.15,1.0,Дуси Ковальчук,29.9,Заельцовская,1,1,55.057193,82.906865,0.417,3.127270329890379,1,Пешеходная,0.417,26.59018735446785
developer,Октябрьский,5.0,13.0,5.300000000000001,5.6975,1.0,Большевистская,26.5,Речной вокзал,1,1,54.99256,82.977895,3.168,5.559404724898926,1,Автомобильная,3.168,18.15229982940267
real_estate_agent,Кировский,5.0,17.0,4.0,2.36,1.0,Виктора Уса,20.0,Площадь Маркса,1,9,54.935772,82.883033,5.242,10.763921782446598,0,Автомобильная,0.0,16.948588855114444
real_estate_agent,Октябрьский,21.0,23.0,5.682,4.60242,1.0,2-я Воинская,28.41,Золотая Нива,1,2,55.016915,82.987776,2.417,4.538162461147457,1,Транспортная,2.417,20.433914982818834
real_estate_agent,Октябрьский,5.0,25.0,6.0520000000000005,6.7,1.0,Ленинградская,30.26,Речной вокзал,1,1,55.011185,82.963136,1.635,3.444290843570368,1,Транспортная,1.635,20.427155475247062
real_estate_agent,Кировский,17.0,17.0,6.0,5.2,1.0,Сибиряков-Гвардейцев,39.4,Площадь Маркса,1,5,54.966877,82.896525,1.715,7.200659296158979,0,Транспортная,0.0,18.639762744848746
developer,Заельцовский,18.0,23.0,5.16,4.6698,1.0,Светлановская,25.8,Заельцовская,1,1,55.075406,82.922819,1.937,5.032859017673609,1,Транспортная,1.937,27.999282260318072
realtor,Заельцовский,8.0,11.0,6.0,4.1,1.0,Кубовая,24.0,Заельцовская,1,12,55.125278,82.897442,7.433,10.67688667854408,1,Удалённая,7.433,33.74095561801559
real_estate_agent,Кировский,3.0,3.0,4.0,2.35,1.0,Вознесенская,28.4,Спортивная,1,15,54.941451,83.000344,7.833,11.10411074049757,0,Удалённая,0.0,12.423116315800117
real_estate_agent,Октябрьский,3.0,4.0,2.0,5.5,1.0,Выборная,43.0,Речной вокзал,1,13,54.997554,83.014304,5.057,6.997572087289282,1,Автомобильная,5.057,17.862257716690113
real_estate_agent,Первомайский,3.0,18.0,0.0,3.75,1.0,Героев Революции,24.0,Золотая Нива,1,11,54.974592,83.088028,10.017,12.345951747366938,0,Удалённая,0.0,14.570816451967897
real_estate_agent,Ленинский,8.0,16.0,5.0,4.65,1.0,Котовского,24.1,Площадь Маркса,1,15,54.991981,82.888503,1.183,4.70882490748166,1,Комфортная,1.183,21.09198762365594
real_estate_agent,Ленинский,2.0,12.0,5.34,3.5778,1.0,Юности,26.7,Площадь Гарина-Михайловского,1,3,55.026608,82.802651,6.255,7.517279951245362,1,Автомобильная,6.255,27.581586545886907
real_estate_agent,Ленинский,11.0,17.0,5.0,3.3,1.0,Связистов,28.0,Площадь Маркса,1,6,54.961284,82.8373,4.426,9.315798925879871,1,Автомобильная,4.426,20.995143575918473
realtor,Кировский,3.0,18.0,4.0,2.548,1.0,Виктора Уса,25.0,Площадь Маркса,1,14,54.935772,82.883033,5.242,10.763921782446598,0,Автомобильная,0.0,16.948588855114444
real_estate_agent,Кировский,8.0,10.0,19.5,3.48,1.0,Николая Сотникова,38.5,Площадь Маркса,1,8,54.945335,82.974787,6.486,10.049811765083811,0,Автомобильная,0.0,13.644855490062595
real_estate_agent,Кировский,2.0,10.0,5.0,3.95,1.0,Николая Сотникова,38.3,Площадь Маркса,1,8,54.945335,82.974787,6.486,10.049811765083811,0,Автомобильная,0.0,13.644855490062595
developer,Заельцовский,11.0,17.0,6.7,7.38,1.0,Аэропорт,44.4,Заельцовская,1,4,55.078226,82.912569,2.138,5.367578258161752,1,Транспортная,2.138,28.547388450163506
real_estate_agent,Советский,18.0,18.0,5.0,4.9,1.0,Часовая,30.0,Площадь Маркса,1,5,54.865596,82.972739,13.868,18.60157743217577,0,Удалённая,0.0,8.14422440740812
real_estate_agent,Ленинский,4.0,12.0,10.0,3.17,1.0,Романтиков,25.7,Площадь Гарина-Михайловского,1,6,55.025679,82.809739,5.828,7.072817332080674,1,Автомобильная,5.828,27.201150932225865
developer,Ленинский,5.0,22.0,10.176000000000002,11.87,1.0,площадь Карла Маркса,50.88,Площадь Маркса,1,1,54.983024,82.893202,0.208,5.522037183566433,1,Пешеходная,0.208,20.13041113539444
real_estate_agent,Октябрьский,16.0,26.0,5.0,6.0,1.0,Гурьевская,28.3,Золотая Нива,1,5,55.025219,82.966342,1.488,2.977048600898019,1,Комфортная,1.488,21.78194857128038
developer,Дзержинский,10.0,25.0,12.55,5.709,1.0,Королева,25.95,Березовая Роща,1,2,55.051773,82.97016,1.497,3.976154644970644,1,Комфортная,1.497,24.463590422842444
realtor,Кировский,10.0,11.0,5.0,4.4,1.0,Виктора Шевелева,38.3,Площадь Маркса,1,8,54.946271,82.972478,6.306,9.901814143612532,0,Автомобильная,0.0,13.81380211017899
real_estate_agent,Калининский,14.0,19.0,5.0,3.6,1.0,Фадеева,25.0,Заельцовская,1,12,55.098465,82.939007,4.699,7.686126798179172,1,Автомобильная,4.699,30.018711877183673
real_estate_agent,Ленинский,1.0,25.0,5.0,4.65,1.0,Немировича-Данченко,28.8,Площадь Маркса,1,4,54.968877,82.865839,2.446,7.653010909643332,1,Транспортная,2.446,20.17378217424763
real_estate_agent,Октябрьский,4.0,10.0,6.0,3.72,1.0,Татьяны Снежиной,33.0,Золотая Нива,1,4,55.022747,83.020385,3.292,6.423599881820484,1,Автомобильная,3.292,20.469320104438737
developer,Ленинский,12.0,15.0,4.436,4.89,1.0,площадь Карла Маркса,22.18,Площадь Маркса,1,1,54.983024,82.893202,0.208,5.522037183566433,1,Пешеходная,0.208,20.13041113539444
real_estate_agent,Заельцовский,19.0,26.0,4.0,4.999999,1.0,Красный проспект,28.0,Заельцовская,1,2,55.05728,82.914896,0.241,3.0356387034335457,1,Пешеходная,0.241,26.372278571136523
developer,Заельцовский,7.0,17.0,3.7,4.7,1.0,Лобачевского,29.54,Заельцовская,1,3,55.122246,82.903218,7.058,10.2974380673459,1,Удалённая,7.058,33.291820504980244
real_estate_agent,Калининский,14.0,15.0,2.0,4.55,1.0,Имени генерал-майора А.Н. Рожкина,28.4,Заельцовская,1,3,55.111197,82.924418,5.853,9.013913160127078,1,Автомобильная,5.853,31.664397510720487
developer,Заельцовский,5.0,17.0,4.1,4.96,1.0,Лобачевского,31.55,Заельцовская,1,3,55.121953,82.904107,7.021,10.259155721994995,1,Удалённая,7.021,33.240788909392535
real_estate_agent,Октябрьский,14.0,24.0,5.3,5.8,1.0,Кирова,25.26,Речной вокзал,1,2,55.010684,82.960584,1.467,3.352957178829717,1,Комфортная,1.467,20.443872710302532
developer,Заельцовский,4.0,6.0,6.8,10.38,1.0,Дуси Ковальчук,42.66,Площадь Гарина-Михайловского,1,1,55.046852,82.882646,1.67,3.039873881647789,1,Транспортная,1.67,26.32796597333683
realtor,Заельцовский,12.0,26.0,2.6000000000000014,4.75,1.0,Дуси Ковальчук,30.0,Заельцовская,1,3,55.062725,82.926448,0.974,3.640707897239991,1,Комфортная,0.974,26.613539240505943
real_estate_agent,Кировский,16.0,24.0,5.0,5.3,1.0,Немировича-Данченко,24.6,Спортивная,1,8,54.989342,82.917043,0.625,4.544463282526324,0,Комфортная,0.0,19.76557288032009
real_estate_agent,Октябрьский,6.0,24.0,3.0,4.6,1.0,Большевистская,21.36,Речной вокзал,1,4,54.99256,82.977895,3.168,5.559404724898926,1,Автомобильная,3.168,18.15229982940267
real_estate_agent,Октябрьский,18.0,25.0,7.008,6.999986,1.0,Владимира Заровного,35.04,Речной вокзал,1,3,54.99444,82.962327,2.28,4.78687551461492,1,Транспортная,2.28,18.768035575655617
real_estate_agent,Октябрьский,23.0,25.0,4.1,6.3,1.0,Большевистская,28.4,Речной вокзал,1,6,54.998726,82.958985,1.796,4.273338328685925,1,Транспортная,1.796,19.289587915363086
real_estate_agent,Заельцовский,7.0,14.0,5.0,4.823,1.0,Аэропорт,31.3,Заельцовская,1,2,55.081694,82.903775,2.585,5.827194737201371,1,Транспортная,2.585,29.129679841305315
real_estate_agent,Ленинский,9.0,17.0,4.0,4.65,1.0,Пархоменко,27.0,Площадь Маркса,1,6,54.985622,82.840219,3.591,7.120138950507478,1,Автомобильная,3.591,22.642764050996824
real_estate_agent,Ленинский,1.0,16.0,3.0,3.4,1.0,Ивана Севастьянова,27.0,Площадь Маркса,1,10,54.96607,82.831407,4.512,9.112584822124392,1,Автомобильная,4.512,21.621450306720433
real_estate_agent,Октябрьский,15.0,22.0,3.0,5.875,1.0,Большевистская,23.5,Речной вокзал,1,1,55.003678,82.946319,0.832,3.37596176492265,1,Комфортная,0.832,20.149667926859088
real_estate_agent,Кировский,2.0,3.0,4.0,2.8,1.0,Воскресная,27.7,Спортивная,1,9,54.943737,83.009021,8.025,11.149008166831504,0,Удалённая,0.0,12.392832209775007
developer,Октябрьский,24.0,24.0,15.3,7.4,1.0,Гаранина,31.5,Золотая Нива,1,1,55.025735,82.970286,1.351,3.215116851619744,1,Комфортная,1.351,21.742217963552907
real_estate_agent,Заельцовский,12.0,17.0,6.0,5.59,1.0,Аэропорт,37.3,Заельцовская,1,4,55.078226,82.912569,2.138,5.367578258161752,1,Транспортная,2.138,28.547388450163506
real_estate_agent,Октябрьский,10.0,25.0,5.390000000000001,4.66235,1.0,Пролетарская,26.95,Золотая Нива,1,1,55.021142,82.968993,1.867,3.253490696934803,1,Транспортная,1.867,21.298334067615226
real_estate_agent,Кировский,10.0,10.0,5.0,3.3,1.0,Николая Сотникова,40.0,Площадь Маркса,1,4,54.941984,82.963055,6.19,10.17532205104644,0,Автомобильная,0.0,13.78067701154184
developer,Советский,2.0,15.0,9.12,6.35,1.0,Рубиновая,23.82,Площадь Маркса,1,1,54.870305,83.083627,17.277,20.605097489595085,0,Удалённая,0.0,3.044182071739417
real_estate_agent,Заельцовский,4.0,6.0,4.04,4.47,1.0,Аэропорт,20.2,Заельцовская,1,3,55.080158,82.901799,2.451,5.684286936281938,1,Транспортная,2.451,29.02775942183817
developer,Ленинский,2.0,16.0,6.654000000000001,4.15,1.0,Зорге,33.27,Площадь Маркса,1,22,54.92808,82.924598,6.296,11.35444058673209,1,Автомобильная,6.296,14.344952122118581
developer,Ленинский,5.0,17.0,5.3580000000000005,3.58628,1.0,Забалуева,26.79,Площадь Маркса,1,2,54.986831,82.783868,7.185,9.952513521689276,1,Удалённая,7.185,25.43232984645602
real_estate_agent,Калининский,6.0,16.0,5.6,3.7,1.0,Тайгинская,24.2,Заельцовская,1,4,55.113117,82.978119,7.321,9.928021281956193,1,Удалённая,7.321,30.869275320320725
real_estate_agent,Советский,8.0,18.0,6.0,5.0,1.0,Русская,26.5,Площадь Маркса,1,12,54.844731,83.057108,18.433,22.3914058476574,0,Удалённая,0.0,2.3717970201734135
real_estate_agent,Кировский,2.0,10.0,7.9,3.5,1.0,Николая Сотникова,39.5,Площадь Маркса,1,9,54.941984,82.963055,6.19,10.17532205104644,0,Автомобильная,0.0,13.78067701154184
real_estate_agent,Ленинский,11.0,18.0,3.0,4.59,1.0,Ясный Берег,26.0,Площадь Ленина,1,6,55.01389,82.899238,2.26,2.258507302549424,1,Транспортная,2.26,22.661718958846663
real_estate_agent,Октябрьский,11.0,22.0,4.0,4.2,1.0,2-я Воинская,24.8,Золотая Нива,1,2,55.016915,82.987776,2.417,4.538162461147457,1,Транспортная,2.417,20.433914982818834
real_estate_agent,Кировский,1.0,17.0,5.0,2.35,1.0,Виктора Уса,22.6,Площадь Маркса,1,15,54.937024,82.88323,5.102,10.625391757627089,0,Автомобильная,0.0,17.022986692271928
real_estate_agent,Дзержинский,4.0,23.0,4.0,5.55,1.0,Королева,29.1,Золотая Нива,1,5,55.048106,82.974014,1.184,3.953971067384004,1,Комфортная,1.184,23.99846338667137
