floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
14.0,3.3,2945.0,1.0,22.7,2018
5.0,5.0,2900.0,1.0,39.02,2024
9.0,5.0,2900.0,1.0,20.6,2015
7.0,3.5,2900.0,1.0,22.4,2025
3.0,4.0,2900.0,1.0,16.2,1987
7.0,5.0,2900.0,1.0,33.0,2024
1.0,5.0,2750.0,1.0,31.7,1959
1.0,5.0,2350.0,1.0,31.6,2022
4.0,3.0,2940.0,1.0,25.0,2013
7.0,3.5,2900.0,1.0,22.5,2025
2.0,4.0,2935.0,1.0,25.4,1968
1.0,5.0,2900.0,1.0,24.9,2015
9.0,10.0,2900.0,1.0,39.0,2024
14.0,3.0,2950.0,1.0,22.7,2017
4.0,5.0,2950.0,1.0,21.0,2023
4.0,6.8,2950.0,1.0,24.1,2014
16.0,5.0,2950.0,1.0,21.0,2018
2.0,3.0,2950.0,1.0,31.0,2013
10.0,4.800000000000001,2950.0,1.0,24.0,2011
15.0,1.0,2950.0,1.0,31.0,1994
17.0,5.0,2950.0,1.0,32.0,2025
10.0,3.0,3000.0,1.0,20.0,2013
16.0,4.0,3000.0,1.0,20.9,2023
6.0,5.0,3000.0,1.0,24.2,2014
6.0,4.4,3000.0,1.0,39.02,2023
3.0,5.0,3000.0,1.0,26.5,2020
17.0,11.529999999999998,3020.0,1.0,23.83,2024
2.0,4.28,3000.0,1.0,21.4,2020
6.0,5.24,3036.0,1.0,26.2,2018
2.0,4.4,3070.0,1.0,39.02,2025
4.0,4.68,3090.0,1.0,23.4,1969
5.0,4.4799999999999995,3090.0,1.0,22.4,2014
8.0,4.512,3060.0,1.0,22.56,2026
16.0,5.28,3075.0,1.0,26.4,2013
10.0,8.0,3100.0,1.0,39.3,2024
7.0,11.0,3100.0,1.0,21.9,2016
8.0,5.0,3100.0,1.0,23.9,2013
17.0,6.0,3100.0,1.0,27.9,2024
6.0,3.0,3100.0,1.0,37.8,2020
7.0,3.0,3100.0,1.0,17.0,1970
10.0,6.0,3100.0,1.0,24.7,2019
5.0,5.0,3100.0,1.0,38.7,2024
3.0,5.0,3136.0,1.0,39.2,1968
15.0,3.1,3100.0,1.0,28.3,2021
6.0,4.4,3100.0,1.0,39.02,2024
6.0,4.0,3190.0,1.0,37.7,2024
1.0,10.0,3150.0,1.0,27.0,1968
10.0,7.0,3190.0,1.0,24.0,2020
1.0,5.0,3180.0,1.0,26.7,2005
1.0,5.0,3150.0,1.0,15.0,1980
1.0,10.75,3177.0,1.0,25.55,2025
5.0,10.0,3200.0,1.0,28.6,2011
1.0,9.0,3200.0,1.0,23.3,1986
10.0,12.600000000000001,3230.0,1.0,33.0,2017
9.0,5.0,3200.0,1.0,32.4,2023
17.0,4.0,3200.0,1.0,24.0,2016
2.0,6.0,3200.0,1.0,39.0,2014
4.0,5.0,3200.0,1.0,25.0,2015
3.0,3.0,3200.0,1.0,32.5,2023
12.0,11.0,3210.0,1.0,26.0,2026
5.0,5.0,3290.0,1.0,32.0,2023
9.0,5.0,3290.0,1.0,32.0,2020
10.0,4.0,3250.0,1.0,30.0,2017
3.0,3.0,3250.0,1.0,20.4,2024
9.0,5.0,3290.0,1.0,26.4,2024
7.0,4.0,3270.0,1.0,27.0,2019
3.0,5.0,3250.0,1.0,39.0,2018
4.0,10.0,3300.0,1.0,32.4,2024
10.0,5.0,3300.0,1.0,32.0,2024
4.0,3.0,3300.0,1.0,28.0,2013
9.0,5.0,3300.0,1.0,31.1,2016
8.0,5.0,3300.0,1.0,32.7,2012
8.0,3.5,3300.0,1.0,25.3,2025
10.0,3.6,3300.0,1.0,22.8,2017
13.0,3.0,3300.0,1.0,20.9,2010
2.0,6.0,3300.0,1.0,36.5,2018
15.0,5.0,3300.0,1.0,32.0,2024
2.0,4.0,3300.0,1.0,23.0,2023
8.0,10.399999999999999,3300.0,1.0,32.4,2010
8.0,7.0,3380.0,1.0,25.0,2024
5.0,7.0,3350.0,1.0,32.5,2012
8.0,5.0,3350.0,1.0,33.0,2011
7.0,3.0,3399.0,1.0,26.0,2017
2.0,5.0,3350.0,1.0,32.5,2020
1.0,3.0,3350.0,1.0,17.2,1989
8.0,5.0,3350.0,1.0,21.0,2015
6.0,5.44,3360.0,1.0,27.2,2027
17.0,5.3,3350.0,1.0,25.7,2024
25.0,5.0,3400.0,1.0,25.0,2020
5.0,5.0,3400.0,1.0,32.5,2013
4.0,6.0,3420.0,1.0,23.8,2016
10.0,4.0,3400.0,1.0,25.7,2017
12.0,4.0,3400.0,1.0,21.1,2015
18.0,6.800000000000001,3400.0,1.0,34.0,2023
2.0,5.0,3400.0,1.0,24.0,2014
11.0,2.0,3400.0,1.0,25.7,2020
5.0,10.0,3480.0,1.0,33.6,2014
17.0,5.0200000000000005,3499.0,1.0,25.1,2023
15.0,4.908,3450.0,1.0,24.54,2026
10.0,3.0,3450.0,1.0,39.0,2020
1.0,1.8,3490.0,1.0,22.0,2027
5.0,10.0,3500.0,1.0,30.0,2022
15.0,3.0,3500.0,1.0,27.0,2016
2.0,5.0,3500.0,1.0,29.4,2015
4.0,6.3,3500.0,1.0,29.8,2022
15.0,4.0,3500.0,1.0,20.0,2023
5.0,10.0,3500.0,1.0,32.0,2020
7.0,6.0,3500.0,1.0,32.6,2025
3.0,4.0,3540.0,1.0,28.6,2023
1.0,15.9,3500.0,1.0,86.0,2007
7.0,4.0,3500.0,1.0,30.7,2024
4.0,4.0,3500.0,1.0,30.0,2017
14.0,5.0,3500.0,1.0,25.7,2021
8.0,5.0,3500.0,1.0,25.0,2023
1.0,5.0,3500.0,1.0,23.0,2016
5.0,5.0,3500.0,1.0,39.0,2024
17.0,6.0,3500.0,1.0,27.0,2015
3.0,4.0,3500.0,1.0,24.7,1988
3.0,3.0,3500.0,1.0,18.6,2021
8.0,3.6,3500.0,1.0,23.5,2014
16.0,3.0,3500.0,1.0,25.0,2009
6.0,6.800000000000001,3520.0,1.0,34.0,2020
15.0,5.1,3500.0,1.0,30.0,2015
10.0,5.0,3500.0,1.0,33.0,2024
3.0,8.0,3500.0,1.0,38.0,2017
3.0,7.804000000000001,3500.0,1.0,39.02,2024
6.0,4.84,3500.0,1.0,24.2,2014
10.0,5.1,3500.0,1.0,30.6,2020
8.0,4.0,3590.0,1.0,26.6,2023
9.0,4.7,3550.0,1.0,21.2,2015
9.0,4.0,3580.0,1.0,29.2,2024
11.0,5.1,3599.0,1.0,30.0,2023
17.0,16.0,3550.0,1.0,28.0,2009
6.0,9.0,3550.0,1.0,33.0,2012
2.0,5.34,3577.0,1.0,26.7,2024
11.0,5.348,3579.0,1.0,26.74,2025
10.0,4.0,3590.0,1.0,32.4,2009
5.0,3.0,3600.0,1.0,24.2,2016
4.0,3.0,3600.0,1.0,21.2,2015
8.0,10.5,3600.0,1.0,23.1,2015
5.0,3.0,3600.0,1.0,23.8,2016
7.0,3.0,3600.0,1.0,33.6,2024
7.0,4.0,3600.0,1.0,26.6,2023
5.0,5.074000000000001,3627.0,1.0,25.37,2026
16.0,2.1000000000000014,3600.0,1.0,26.6,2022
4.0,5.0,3620.0,1.0,25.0,2015
9.0,3.0,3600.0,1.0,25.0,2015
12.0,10.0,3600.0,1.0,27.0,2019
16.0,6.0,3650.0,1.0,27.1,2025
4.0,12.0,3650.0,1.0,25.0,2024
8.0,5.0,3650.0,1.0,23.1,2015
8.0,6.0,3690.0,1.0,30.7,2023
10.0,5.0,3699.0,1.0,39.0,2024
21.0,5.0,3650.0,1.0,30.4,2023
6.0,5.16,3689.0,1.0,25.8,2026
3.0,5.508,3650.0,1.0,27.54,2025
4.0,5.508,3650.0,1.0,27.54,2025
1.0,5.6000000000000005,3650.0,1.0,28.0,2025
2.0,4.0,3700.0,1.0,25.4,2009
13.0,5.0,3700.0,1.0,20.7,2014
1.0,8.8,3700.0,1.0,23.8,2015
4.0,4.7,3700.0,1.0,26.3,2023
6.0,5.0,3700.0,1.0,21.3,2015
2.0,6.0,3700.0,1.0,31.0,2014
8.0,5.0,3700.0,1.0,30.4,2021
8.0,3.0,3740.0,1.0,38.4,2019
1.0,4.0,3700.0,1.0,58.0,2007
13.0,4.3,3700.0,1.0,23.5,2023
12.0,5.7540000000000004,3740.0,1.0,28.77,2024
1.0,3.0,3700.0,1.0,25.0,2021
9.0,0.0,3700.0,1.0,26.6,2021
6.0,4.0,3700.0,1.0,21.3,2015
8.0,3.0,3750.0,1.0,23.9,2025
5.0,5.0,3750.0,1.0,26.0,2013
10.0,3.0,3750.0,1.0,29.6,2014
7.0,5.0,3750.0,1.0,33.6,2023
5.0,3.0,3750.0,1.0,25.0,1932
6.0,3.3000000000000007,3750.0,1.0,29.0,2017
8.0,3.6,3770.0,1.0,18.0,2015
5.0,6.0,3800.0,1.0,24.3,2024
13.0,2.9,3800.0,1.0,29.2,2024
21.0,5.0,3800.0,1.0,33.0,2023
7.0,3.4,3800.0,1.0,27.0,2021
13.0,4.0,3800.0,1.0,24.0,2016
5.0,4.0,3800.0,1.0,27.5,2015
13.0,4.2,3800.0,1.0,19.3,2018
5.0,3.0,3800.0,1.0,23.0,2013
5.0,5.1,3800.0,1.0,26.1,2020
12.0,5.0,3800.0,1.0,28.5,2020
8.0,7.0,3800.0,1.0,50.0,2017
12.0,5.916,3845.0,1.0,29.58,2024
4.0,5.960000000000001,3800.0,1.0,29.8,2017
2.0,4.4,3800.0,1.0,22.0,2013
5.0,6.0,3850.0,1.0,35.0,2010
16.0,4.2,3850.0,1.0,18.9,2018
1.0,6.0,3890.0,1.0,24.7,2021
3.0,6.0,3890.0,1.0,28.0,2017
5.0,6.000000000000002,3850.0,1.0,21.1,2009
10.0,6.0,3850.0,1.0,29.6,2014
16.0,4.2,3850.0,1.0,18.9,2018
17.0,6.799999999999997,3890.0,1.0,27.4,2015
10.0,10.0,3900.0,1.0,33.0,2019
4.0,10.0,3900.0,1.0,31.0,2015
14.0,7.0,3900.0,1.0,24.2,2012
9.0,4.800000000000001,3900.0,1.0,24.0,2022
9.0,5.0,3900.0,1.0,22.1,2017
1.0,4.7,3900.0,1.0,24.5,2023
5.0,5.0,3900.0,1.0,27.5,2019
15.0,5.0,3900.0,1.0,28.1,2014
9.0,5.0,3900.0,1.0,25.0,2015
13.0,6.0,3900.0,1.0,30.4,2016
8.0,7.0,3900.0,1.0,24.0,2015
15.0,4.0,3900.0,1.0,28.0,2013
18.0,5.1,3932.0,1.0,24.8,2027
7.0,2.5,3900.0,1.0,29.1,2023
4.0,6.0,3990.0,1.0,30.0,2019
4.0,3.1,3950.0,1.0,26.32,2024
6.0,5.0,3999.0,1.0,38.0,2023
1.0,4.0,3950.0,1.0,25.0,2022
1.0,6.0,3950.0,1.0,29.2,2017
8.0,4.5,3950.0,1.0,28.8,2024
5.0,6.0,3990.0,1.0,23.0,2012
6.0,4.8,3950.0,1.0,27.6,2025
1.0,10.0,3990.0,1.0,30.0,2018
5.0,10.0,3990.0,1.0,38.2,2015
5.0,4.14,3960.0,1.0,20.7,2028
1.0,4.74,3986.0,1.0,23.7,2026
2.0,3.9200000000000004,3990.0,1.0,19.6,2027
2.0,2.8,3990.0,1.0,20.4,2027
9.0,3.0,4000.0,1.0,25.0,2014
16.0,10.9,4000.0,1.0,32.4,2015
19.0,3.0,4000.0,1.0,30.0,2018
1.0,3.0,4000.0,1.0,20.0,1932
1.0,10.0,4000.0,1.0,30.0,2014
7.0,5.0,4000.0,1.0,25.0,2018
7.0,14.0,4000.0,1.0,32.0,2010
7.0,14.8,4000.0,1.0,27.6,2025
17.0,4.0,4000.0,1.0,31.0,2014
13.0,3.0,4000.0,1.0,29.2,2025
3.0,5.0,4000.0,1.0,27.0,2019
4.0,6.0,4000.0,1.0,29.0,1971
7.0,5.0,4000.0,1.0,22.9,2023
5.0,5.0,4050.0,1.0,33.0,2016
15.0,6.0,4070.0,1.0,24.2,2022
23.0,10.0,4090.0,1.0,31.0,2024
5.0,4.800000000000001,4050.0,1.0,24.0,2015
15.0,3.0,4050.0,1.0,24.1,2013
5.0,5.0,4050.0,1.0,25.0,2024
18.0,5.0,4100.0,1.0,25.0,2020
10.0,4.0,4100.0,1.0,24.4,2021
6.0,5.0,4100.0,1.0,39.0,2019
22.0,5.0,4120.0,1.0,33.0,2025
3.0,6.0,4100.0,1.0,27.7,2025
17.0,5.074000000000001,4100.0,1.0,25.37,2026
4.0,5.0,4144.0,1.0,21.85,2026
1.0,4.74,4100.0,1.0,23.7,2027
4.0,3.1,4100.0,1.0,26.12,2020
4.0,5.5,4100.0,1.0,27.6,2011
1.0,4.68,4133.0,1.0,23.4,2026
5.0,5.0,4150.0,1.0,29.8,2015
9.0,5.0,4150.0,1.0,21.0,2023
5.0,3.5,4150.0,1.0,39.0,2014
8.0,3.0,4150.0,1.0,21.0,2023
8.0,6.0,4150.0,1.0,25.0,2024
5.0,5.0,4150.0,1.0,26.0,2025
15.0,4.0,4150.0,1.0,26.7,2025
16.0,5.242000000000001,4150.0,1.0,26.21,2026
2.0,6.654000000000001,4150.0,1.0,33.27,2025
9.0,5.0,4199.0,1.0,40.0,2022
1.0,6.734000000000001,4150.0,1.0,33.67,2025
3.0,5.0,4150.0,1.0,25.0,1994
8.0,5.0,4200.0,1.0,30.4,2016
1.0,4.0,4200.0,1.0,32.5,2010
1.0,4.0,4200.0,1.0,21.0,2023
18.0,6.0,4200.0,1.0,30.6,2023
12.0,3.0,4200.0,1.0,28.1,2018
8.0,8.0,4200.0,1.0,28.0,2018
1.0,3.0,4200.0,1.0,25.0,2011
1.0,6.0,4200.0,1.0,32.3,2014
6.0,2.0,4200.0,1.0,22.0,2015
13.0,3.0,4200.0,1.0,23.9,2016
6.0,5.0,4200.0,1.0,28.0,2024
10.0,5.0,4200.0,1.0,26.3,2023
18.0,5.2,4200.0,1.0,29.9,2019
1.0,5.84,4200.0,1.0,29.2,2027
1.0,5.0,4220.0,1.0,29.6,2027
5.0,2.1,4239.0,1.0,24.56,2027
12.0,4.960000000000001,4219.0,1.0,24.8,2027
1.0,7.800000000000001,4200.0,1.0,39.0,2024
7.0,6.2,4200.0,1.0,31.0,2017
5.0,5.36,4215.0,1.0,26.8,2028
17.0,5.3,4200.0,1.0,30.1,2015
9.0,1.3000000000000007,4200.0,1.0,29.0,2021
2.0,5.0,4200.0,1.0,32.4,2018
8.0,4.4,4250.0,1.0,27.83,2016
5.0,4.0,4250.0,1.0,27.2,2025
6.0,9.4,4255.0,1.0,32.0,2023
3.0,5.0,4250.0,1.0,26.6,2007
2.0,5.0,4250.0,1.0,27.5,2020
1.0,10.0,4250.0,1.0,41.0,2023
18.0,4.960000000000001,4274.0,1.0,24.8,2027
3.0,10.0,4300.0,1.0,24.8,2025
1.0,4.0,4300.0,1.0,25.0,2022
2.0,5.5,4300.0,1.0,30.9,2025
17.0,3.0,4300.0,1.0,35.5,2011
6.0,8.0,4300.0,1.0,39.0,2020
7.0,4.0,4320.0,1.0,23.0,2021
15.0,1.0,4300.0,1.0,22.7,2023
15.0,4.54,4349.0,1.0,22.7,2020
8.0,5.3,4300.0,1.0,30.4,2016
2.0,4.98,4320.0,1.0,24.9,2027
1.0,5.0,4300.0,1.0,29.0,2015
13.0,5.2,4300.0,1.0,26.0,2017
5.0,5.32,4300.0,1.0,26.6,2015
19.0,4.0,4390.0,1.0,24.8,2020
10.0,10.0,4350.0,1.0,38.4,2013
15.0,7.0,4390.0,1.0,23.4,2026
4.0,6.0,4350.0,1.0,32.5,2023
2.0,5.4,4375.0,1.0,27.0,2023
8.0,6.0,4390.0,1.0,28.0,2021
1.0,6.0,4390.0,1.0,34.8,2017
5.0,2.5,4369.0,1.0,20.99,2026
13.0,4.0,4350.0,1.0,28.0,2020
1.0,5.34,4352.0,1.0,26.7,2026
5.0,5.58,4355.0,1.0,27.9,2026
4.0,4.9,4350.0,1.0,27.2,2028
4.0,2.2,4398.0,1.0,26.01,2027
13.0,5.2,4400.0,1.0,30.25,2025
22.0,9.599999999999998,4439.0,1.0,28.9,2023
19.0,3.0,4420.0,1.0,30.1,2018
3.0,5.0,4430.0,1.0,27.6,2024
7.0,5.0,4400.0,1.0,26.2,2021
13.0,3.0,4400.0,1.0,26.7,2022
8.0,6.0,4430.0,1.0,30.0,2017
2.0,5.220000000000001,4410.0,1.0,26.1,2027
7.0,5.0200000000000005,4442.0,1.0,25.1,2027
17.0,8.020000000000001,4400.0,1.0,40.1,2024
14.0,4.0,4439.0,1.0,24.0,2021
14.0,4.62,4400.0,1.0,23.1,2026
7.0,4.8,4450.0,1.0,27.4,2016
6.0,5.0,4450.0,1.0,30.0,2014
3.0,4.0,4490.0,1.0,32.4,2024
19.0,11.5,4499.0,1.0,31.5,2023
1.0,4.0,4470.0,1.0,28.0,2024
11.0,5.84,4450.0,1.0,29.2,2027
12.0,5.84,4450.0,1.0,29.2,2010
12.0,5.84,4450.0,1.0,29.2,2010
17.0,6.0,4450.0,1.0,30.1,2016
2.0,5.6,4500.0,1.0,31.9,2017
10.0,5.0,4500.0,1.0,39.0,2024
8.0,4.0,4500.0,1.0,27.7,2017
8.0,6.0,4500.0,1.0,25.8,2010
16.0,5.0,4500.0,1.0,25.7,2006
1.0,4.0,4500.0,1.0,32.0,2024
18.0,3.0,4530.0,1.0,26.21,2025
6.0,2.6,4500.0,1.0,24.3,2017
4.0,5.6000000000000005,4500.0,1.0,28.0,2023
2.0,4.0,4500.0,1.0,31.9,2017
6.0,4.08,4500.0,1.0,20.4,2026
18.0,6.73,4540.0,1.0,33.65,2027
2.0,5.792000000000001,4522.0,1.0,28.96,2026
2.0,5.0,4500.0,1.0,29.3,2028
6.0,5.1,4503.0,1.0,30.5,2027
25.0,2.1,4544.0,1.0,24.43,2027
13.0,1.3200000000000003,4500.0,1.0,25.32,2023
8.0,5.0,4500.0,1.0,25.0,2024
24.0,12.299999999999997,4500.0,1.0,32.3,2025
5.0,10.0,4550.0,1.0,35.0,2021
3.0,5.44,4560.0,1.0,27.2,2017
14.0,8.0,4550.0,1.0,20.7,2023
2.0,3.4,4550.0,1.0,27.7,2024
2.0,5.0,4590.0,1.0,24.5,2024
2.0,4.8,4550.0,1.0,29.0,2025
8.0,13.5,4550.0,1.0,30.4,2016
2.0,5.0,4566.0,1.0,28.8,2027
8.0,5.0,4550.0,1.0,25.5,2027
12.0,5.84,4550.0,1.0,29.2,2010
8.0,5.1000000000000005,4550.0,1.0,25.5,2027
14.0,5.04,4550.0,1.0,25.2,2027
2.0,5.760000000000001,4566.0,1.0,28.8,2027
5.0,5.2,4580.0,1.0,29.35,2025
17.0,11.0,4590.0,1.0,47.0,2020
3.0,15.799999999999997,4550.0,1.0,37.9,2019
11.0,5.0,4550.0,1.0,20.25,2023
10.0,4.54,4600.0,1.0,22.7,2024
6.0,4.6,4600.0,1.0,41.2,2024
13.0,10.0,4600.0,1.0,25.32,2023
5.0,3.0,4600.0,1.0,21.5,2026
5.0,6.0,4600.0,1.0,28.0,2024
7.0,10.0,4610.0,1.0,27.1,2017
6.0,4.0,4600.0,1.0,28.9,2016
12.0,3.0,4600.0,1.0,23.92,2025
8.0,6.0,4600.0,1.0,29.5,2013
4.0,5.0,4600.0,1.0,29.1,2018
10.0,3.0,4600.0,1.0,22.0,2020
11.0,6.0,4600.0,1.0,30.0,2024
8.0,10.280000000000001,4612.0,1.0,31.28,2026
2.0,2.6000000000000014,4600.0,1.0,32.6,2025
2.0,5.0,4605.0,1.0,32.0,2027
15.0,5.720000000000001,4600.0,1.0,28.6,2024
3.0,5.0,4641.0,1.0,25.72,2026
13.0,5.2,4600.0,1.0,29.3,2023
7.0,5.0,4650.0,1.0,35.4,2015
1.0,8.0,4676.0,1.0,31.41,2024
9.0,4.0,4650.0,1.0,24.8,2023
16.0,3.0,4690.0,1.0,26.0,2017
1.0,5.34,4675.0,1.0,26.7,2027
5.0,10.0,4700.0,1.0,26.0,2023
1.0,5.800000000000001,4720.0,1.0,29.0,2024
9.0,9.0,4700.0,1.0,25.0,2022
1.0,4.0,4700.0,1.0,27.4,2021
9.0,3.0,4700.0,1.0,22.0,2015
2.0,3.0,4700.0,1.0,36.0,2013
25.0,6.0,4700.0,1.0,33.52,2023
7.0,3.0,4700.0,1.0,27.7,2016
5.0,4.64,4704.0,1.0,23.2,2025
21.0,5.5200000000000005,4700.0,1.0,27.6,2025
25.0,2.0,4735.0,1.0,20.15,2026
9.0,5.316,4700.0,1.0,26.58,2026
2.0,5.66,4726.0,1.0,28.3,2027
5.0,5.3,4700.0,1.0,22.7,2026
26.0,7.06,4730.0,1.0,35.3,2025
1.0,4.0,4790.0,1.0,21.3,2022
22.0,4.0,4777.0,1.0,31.0,2020
12.0,9.0,4750.0,1.0,33.0,2018
5.0,4.436,4790.0,1.0,22.18,2026
1.0,5.0,4780.0,1.0,32.4,2027
1.0,4.0,4790.0,1.0,21.3,2022
11.0,2.0,4750.0,1.0,38.3,2024
11.0,4.0,4800.0,1.0,27.6,2015
19.0,5.0,4800.0,1.0,26.71,2015
4.0,5.0,4800.0,1.0,21.8,2023
2.0,6.0,4800.0,1.0,27.0,2019
20.0,4.4,4800.0,1.0,22.0,2021
2.0,6.0,4830.0,1.0,30.0,2023
7.0,11.5,4823.0,1.0,31.3,2022
14.0,2.5,4800.0,1.0,26.8,2023
8.0,4.0,4800.0,1.0,25.9,2011
4.0,5.0,4800.0,1.0,34.4,2013
2.0,3.0,4800.0,1.0,36.0,2013
22.0,11.0,4800.0,1.0,25.0,2016
5.0,8.0,4800.0,1.0,37.98,2015
2.0,5.772,4848.0,1.0,28.86,2026
15.0,5.0,4800.0,1.0,32.6,2018
14.0,5.24,4800.0,1.0,26.2,2018
11.0,5.0,4890.0,1.0,32.1,2022
1.0,10.0,4850.0,1.0,16.0,2021
4.0,5.2,4850.0,1.0,27.7,2027
26.0,11.0,4899.0,1.0,31.0,2025
6.0,6.1000000000000005,4894.0,1.0,30.5,2027
19.0,2.0,4873.0,1.0,20.74,2026
2.0,4.3,4880.0,1.0,21.5,2028
8.0,20.200000000000003,4855.0,1.0,38.2,2014
2.0,5.284000000000001,4850.0,1.0,26.42,2026
15.0,6.24,4850.0,1.0,31.2,2024
7.0,6.0,4850.0,1.0,34.0,2012
15.0,5.338000000000001,4850.0,1.0,26.69,2023
13.0,8.0,4900.0,1.0,26.0,2025
16.0,10.0,4900.0,1.0,27.0,2017
2.0,3.0,4930.0,1.0,36.0,2013
3.0,3.0,4900.0,1.0,28.99,2026
4.0,4.0,4900.0,1.0,25.1,2026
4.0,5.120000000000001,4900.0,1.0,25.6,2026
10.0,4.0,4900.0,1.0,25.9,2011
5.0,4.4799999999999995,4900.0,1.0,22.4,2026
2.0,4.0,4900.0,1.0,31.6,2016
5.0,6.0,4900.0,1.0,18.0,2024
5.0,5.0,4900.0,1.0,31.4,2024
14.0,5.236000000000001,4900.0,1.0,26.18,2026
2.0,5.38,4900.0,1.0,26.9,2027
2.0,5.3,4900.0,1.0,26.6,2027
1.0,4.0,4900.0,1.0,16.0,2022
23.0,4.64,4910.0,1.0,23.2,2026
6.0,5.0,4900.0,1.0,44.0,2021
17.0,6.18,4900.0,1.0,30.9,2024
2.0,4.0,4990.0,1.0,33.28,2023
9.0,3.0,4980.0,1.0,30.4,2025
3.0,10.0,4950.0,1.0,27.0,2015
1.0,5.0,4950.0,1.0,25.9,2019
9.0,4.0,4950.0,1.0,23.1,2018
22.0,3.0,4950.0,1.0,25.0,2016
2.0,6.0,4990.0,1.0,30.0,2024
16.0,4.949999999999999,4990.0,1.0,21.15,2026
17.0,3.0,4950.0,1.0,26.49,2025
2.0,4.0,4950.0,1.0,32.9,2022
18.0,5.454000000000001,4950.0,1.0,27.27,2026
3.0,5.996,4950.0,1.0,29.98,2026
17.0,5.3,4998.0,1.0,24.56,2026
11.0,5.316,4950.0,1.0,26.58,2026
2.0,9.1,4990.0,1.0,30.2,2027
3.0,5.996,4950.0,1.0,29.98,2026
14.0,6.0,4990.0,1.0,30.0,2027
6.0,6.16,4990.0,1.0,30.8,2027
16.0,5.84,4950.0,1.0,29.2,2026
5.0,4.774,4990.0,1.0,23.87,2026
16.0,5.84,4950.0,1.0,29.2,2026
3.0,5.0,4990.0,1.0,27.0,2017
8.0,4.0,4990.0,1.0,28.0,2022
1.0,4.2,4999.0,1.0,21.0,2020
12.0,5.7,5000.0,1.0,21.15,2022
4.0,6.0,5000.0,1.0,27.0,2020
4.0,5.0,5000.0,1.0,23.0,2026
10.0,3.0,5000.0,1.0,26.0,2016
2.0,6.0,5000.0,1.0,43.3,1966
4.0,4.0,5000.0,1.0,46.6,2024
3.0,5.0,5000.0,1.0,34.83,2017
20.0,3.4,5000.0,1.0,27.51,2026
10.0,5.720000000000001,5000.0,1.0,28.6,2024
15.0,5.0,5049.0,1.0,24.0,2020
20.0,5.502000000000001,5000.0,1.0,27.51,2026
2.0,6.4,5005.0,1.0,32.0,2027
11.0,5.800000000000001,5000.0,1.0,29.0,2022
24.0,4.04,5000.0,1.0,20.2,2020
11.0,4.0,5000.0,1.0,30.0,2025
16.0,4.0,5085.0,1.0,29.0,2023
7.0,9.0,5050.0,1.0,36.5,2007
17.0,5.84,5050.0,1.0,29.2,2026
2.0,10.0,5100.0,1.0,34.2,2014
4.0,8.0,5100.0,1.0,24.0,2022
3.0,5.0,5100.0,1.0,26.5,2017
2.0,14.0,5100.0,1.0,32.1,2006
4.0,3.5,5100.0,1.0,28.2,2023
8.0,11.600000000000001,5130.0,1.0,27.1,2025
4.0,5.4,5100.0,1.0,27.0,2022
10.0,8.06,5100.0,1.0,40.3,2024
2.0,5.0,5106.0,1.0,28.38,2026
5.0,8.120000000000001,5100.0,1.0,40.6,2024
5.0,4.220000000000001,5100.0,1.0,21.1,2028
23.0,5.620000000000001,5100.0,1.0,28.1,2024
5.0,7.0,5100.0,1.0,35.0,2020
11.0,3.88,5100.0,1.0,19.4,2026
8.0,5.0,5150.0,1.0,21.1,2018
6.0,6.0,5150.0,1.0,24.4,2023
3.0,21.740000000000002,5170.0,1.0,34.84,2025
8.0,3.0,5150.0,1.0,24.0,2018
9.0,4.6,5180.0,1.0,24.31,2026
25.0,5.168,5190.0,1.0,25.84,2026
2.0,5.300000000000001,5167.0,1.0,26.5,2026
13.0,4.08,5190.0,1.0,20.4,2019
15.0,3.0,5150.0,1.0,24.0,2023
13.0,4.8,5199.0,1.0,26.4,2017
3.0,4.0,5200.0,1.0,26.9,2017
4.0,5.0,5202.0,1.0,29.2,2005
3.0,1.0,5200.0,1.0,23.3,2021
3.0,4.800000000000001,5200.0,1.0,24.0,2025
7.0,10.0,5200.0,1.0,27.0,2022
7.0,10.0,5200.0,1.0,27.5,2025
17.0,3.0,5222.0,1.0,24.3,2019
14.0,3.0,5200.0,1.0,28.8,2023
15.0,3.0,5200.0,1.0,24.9,2022
13.0,3.0,5200.0,1.0,27.79,2025
5.0,4.0,5200.0,1.0,28.9,2024
20.0,4.0,5249.0,1.0,24.4,2025
2.0,7.0,5240.0,1.0,41.3,2009
6.0,3.0,5200.0,1.0,26.0,2015
12.0,6.0,5200.0,1.0,28.1,2023
13.0,3.2,5200.0,1.0,28.0,2025
11.0,4.7,5200.0,1.0,23.5,2012
4.0,4.0,5200.0,1.0,27.0,2025
10.0,25.0,5200.0,1.0,40.0,2015
2.0,5.84,5200.0,1.0,29.2,2027
18.0,12.5,5200.0,1.0,30.8,2016
6.0,4.0,5299.0,1.0,34.1,2015
9.0,5.0,5250.0,1.0,27.2,2025
7.0,10.0,5290.0,1.0,37.69,2021
1.0,5.0,5280.0,1.0,38.1,2027
3.0,5.6,5290.0,1.0,26.7,2027
3.0,5.996,5250.0,1.0,29.98,2026
23.0,5.54,5250.0,1.0,27.7,2025
13.0,12.100000000000001,5250.0,1.0,27.1,2023
